city,city_ascii,lat,lng,iso3,population,continent
Ferrara,Ferrara,44.8504,11.6099,ITA,130992,Europe
Ravenna,Ravenna,44.4204,12.22,ITA,134631,Europe
Treviso,Treviso,45.67,12.24,ITA,177309,Europe
Verona,Verona,45.4404,10.99,ITA,347459,Europe
Udine,Udine,46.07,13.24,ITA,119009,Europe
Bolzano,Bolzano,46.5004,11.36,ITA,95895,Europe
Bergamo,Bergamo,45.7004,9.67,ITA,200000,Europe
Salerno,Salerno,40.6804,14.7699,ITA,954265,Europe
Pescara,Pescara,42.4554,14.2187,ITA,314789,Europe
Arezzo,Arezzo,43.4617,11.875,ITA,91589,Europe
Siena,Siena,43.317,11.35,ITA,52625,Europe
Livorno,Livorno,43.5511,10.3023,ITA,156274,Europe
Pisa,Pisa,43.7205,10.4,ITA,203336,Europe
Parma,Parma,44.8104,10.32,ITA,166011,Europe
Catania,Catania,37.5,15.08,ITA,674542,Europe
Messina,Messina,38.2005,15.55,ITA,252026,Europe
Ragusa,Ragusa,36.93,14.73,ITA,68956,Europe
Siracusa,Siracusa,37.0704,15.29,ITA,123657,Europe
Reggio di Calabria,Reggio di Calabria,38.115,15.6414,ITA,180353,Europe
Vibo Valentia,Vibo Valentia,38.6666,16.1,ITA,33957,Europe
Crotone,Crotone,39.0833,17.1233,ITA,60010,Europe
Foggia,Foggia,41.4605,15.56,ITA,155203,Europe
Barletta,Barletta,41.32,16.27,ITA,107830,Europe
Taranto,Taranto,40.5084,17.23,ITA,202033,Europe
Brindisi,Brindisi,40.6403,17.93,ITA,104437,Europe
Lecce,Lecce,40.3604,18.15,ITA,162582,Europe
Benevento,Benevento,41.1337,14.75,ITA,61791,Europe
Caserta,Caserta,41.06,14.3374,ITA,250000,Europe
Port Morant,Port Morant,17.891,-76.329,JAM,11536,North America
Kingston,Kingston,17.9771,-76.7674,JAM,937700,North America
Black River,Black River,18.031,-77.852,JAM,4229,North America
Falmouth,Falmouth,18.4796,-77.656,JAM,7779,North America
Lucea,Lucea,18.443,-78.179,JAM,6289,North America
Mandeville,Mandeville,18.033,-77.5,JAM,47115,North America
May Pen,May Pen,17.9666,-77.2333,JAM,135142,North America
Montego Bay,Montego Bay,18.4667,-77.9167,JAM,126008,North America
Morant Bay,Morant Bay,17.8814,-76.4093,JAM,,North America
Port Antonio,Port Antonio,18.159,-76.38,JAM,14400,North America
Port Maria,Port Maria,18.377,-76.9,JAM,7906,North America
St. Ann's Bay,St. Ann's Bay,18.4326,-77.1995,JAM,13671,North America
Savanna-la-Mar,Savanna-la-Mar,18.164,-77.948,JAM,30000,North America
Spanish Town,Spanish Town,17.9833,-76.95,JAM,432704,North America
Half Way Tree,Half Way Tree,18.0333,-76.8,JAM,96494,North America
‘Ajl_n,`Ajlun,32.3333,35.7528,JOR,,Asia
Amman,Amman,31.95,35.9333,JOR,1060000,Asia
Ma'an,Ma'an,30.192,35.736,JOR,50350,Asia
Al Aqabah,Al Aqabah,29.527,35.0777,JOR,95048,Asia
Al Mafraq,Al Mafraq,32.2833,36.2333,JOR,57118,Asia
Irbid,Irbid,32.55,35.85,JOR,650000,Asia
As Salt,As Salt,32.0392,35.7272,JOR,140689,Asia
Jarash,Jarash,32.2808,35.8993,JOR,,Asia
Az Zarqa,Az Zarqa,32.07,36.1,JOR,894691,Asia
Al Karak,Al Karak,31.1851,35.7047,JOR,80062,Asia
At Tafilah,At Tafilah,30.8333,35.6,JOR,25429,Asia
M_dab_,Madaba,31.716,35.7939,JOR,,Asia
Muroran,Muroran,42.35,140.98,JPN,155676,Asia
Iwaki,Iwaki,37.0553,140.89,JPN,357309,Asia
Sakata,Sakata,38.92,139.8501,JPN,100446,Asia
Tottori,Tottori,35.5004,134.2333,JPN,154098,Asia
Maizuru,Maizuru,35.4504,135.3333,JPN,92465,Asia
Hamamatsu,Hamamatsu,34.7181,137.7327,JPN,977023,Asia
Takaoka,Takaoka,36.67,137,JPN,170077,Asia
Asahikawa,Asahikawa,43.755,142.38,JPN,356612,Asia
Tsuruoka,Tsuruoka,38.7004,139.8302,JPN,99820,Asia
Otaru,Otaru,43.1887,140.9783,JPN,143792,Asia
Kawagoe,Kawagoe,35.9177,139.4911,JPN,337931,Asia
Hachi_ji,Hachioji,35.6577,139.3261,JPN,579399,Asia
Hirosaki,Hirosaki,40.57,140.47,JPN,174972,Asia
Kure,Kure,34.251,132.5656,JPN,196991,Asia
Hachinohe,Hachinohe,40.51,141.54,JPN,239046,Asia
Matsumoto,Matsumoto,36.2404,137.97,JPN,224926,Asia
Tokyo,Tokyo,35.685,139.7514,JPN,35676000,Asia
Tomakomai,Tomakomai,42.6504,141.55,JPN,174806,Asia
Obihiro,Obihiro,42.9304,143.17,JPN,173890,Asia
Nagaoka,Nagaoka,37.4504,138.86,JPN,195318,Asia
K_riyama,Koriyama,37.41,140.38,JPN,340560,Asia
Shimonoseki,Shimonoseki,33.9654,130.9454,JPN,245786,Asia
Sasebo,Sasebo,33.1631,129.7177,JPN,237444,Asia
Kanoya,Kanoya,31.3833,130.85,JPN,82335,Asia
Kitaky_sh_,Kitakyushu,33.8704,130.82,JPN,997536,Asia
Akita,Akita,39.71,140.09,JPN,320069,Asia
Aomori,Aomori,40.825,140.71,JPN,298394,Asia
Chiba,Chiba,35.6,140.1167,JPN,,Asia
Fukui,Fukui,36.0704,136.22,JPN,248707,Asia
Fukuoka,Fukuoka,33.595,130.41,JPN,2792000,Asia
Fukushima,Fukushima,37.74,140.47,JPN,294237,Asia
Gifu,Gifu,35.4231,136.7628,JPN,412895,Asia
Hiroshima,Hiroshima,34.3878,132.4429,JPN,2045000,Asia
Kagoshima,Kagoshima,31.586,130.5611,JPN,555352,Asia
Kanazawa,Kanazawa,36.56,136.64,JPN,551249,Asia
K_be,Kobe,34.68,135.17,JPN,1528478,Asia
K_chi,Kochi,33.5624,133.5375,JPN,335570,Asia
K_fu,Kofu,35.6504,138.5833,JPN,197540,Asia
Kumamoto,Kumamoto,32.8009,130.7006,JPN,718232,Asia
Kyoto,Kyoto,35.03,135.75,JPN,1805000,Asia
Maebashi,Maebashi,36.3927,139.0727,JPN,344871,Asia
Matsue,Matsue,35.467,133.0666,JPN,156811,Asia
Matsuyama,Matsuyama,33.8455,132.7658,JPN,533541,Asia
Mito,Mito,36.3704,140.48,JPN,353892,Asia
Miyazaki,Miyazaki,31.9182,131.4184,JPN,324384,Asia
Morioka,Morioka,39.72,141.13,JPN,295172,Asia
Nagano,Nagano,36.65,138.17,JPN,594311,Asia
Nagasaki,Nagasaki,32.765,129.885,JPN,435455,Asia
Nagoya,Nagoya,35.155,136.915,JPN,3230000,Asia
Naha,Naha,26.2072,127.673,JPN,905238,Asia
Niigata,Niigata,37.92,139.04,JPN,569797,Asia
_ita,Oita,33.2432,131.5979,JPN,448907,Asia
Okayama,Okayama,34.672,133.9171,JPN,866092,Asia
_saka,Osaka,34.75,135.4601,JPN,11294000,Asia
_tsu,Otsu,35.0064,135.8674,JPN,536976,Asia
Sapporo,Sapporo,43.075,141.34,JPN,2544000,Asia
Sendai,Sendai,38.2871,141.0217,JPN,2250000,Asia
Shizuoka,Shizuoka,34.9858,138.3854,JPN,701561,Asia
Takamatsu,Takamatsu,34.3447,134.0448,JPN,334223,Asia
Tokushima,Tokushima,34.0674,134.5525,JPN,443760,Asia
Tottori,Tottori,35.5,134.2333,JPN,,Asia
Toyama,Toyama,36.7,137.23,JPN,332812,Asia
Tsu,Tsu,34.7171,136.5167,JPN,500000,Asia
Utsunomiya,Utsunomiya,36.55,139.87,JPN,667752,Asia
Wakayama,Wakayama,34.2231,135.1677,JPN,440006,Asia
Yamagata,Yamagata,38.2705,140.32,JPN,272209,Asia
Yamaguchi,Yamaguchi,34.1833,131.4667,JPN,,Asia
Yokohama,Yokohama,35.32,139.58,JPN,3697894,Asia
Saitama,Saitama,35.9,139.65,JPN,,Asia
Saga,Saga,33.2333,130.3,JPN,,Asia
Kawasaki,Kawasaki,35.53,139.705,JPN,1437266,Asia
Nara,Nara,34.6833,135.8333,JPN,,Asia
Kushiro,Kushiro,42.975,144.3747,JPN,198566,Asia
Kitami,Kitami,43.8504,143.9,JPN,113137,Asia
Hakodate,Hakodate,41.795,140.74,JPN,302984,Asia
Namanga,Namanga,-2.5396,36.8,KEN,13193,Africa
Nairobi,Nairobi,-1.2833,36.8167,KEN,3010000,Africa
Moyale,Moyale,3.52,39.05,KEN,24837,Africa
Malindi,Malindi,-3.21,40.1,KEN,94016,Africa
Kisumu,Kisumu,-0.09,34.75,KEN,395615,Africa
Mwingi,Mwingi,-0.9296,38.07,KEN,11219,Africa
Eldama Ravine,Eldama Ravine,0.0504,35.72,KEN,17581,Africa
Nanyuki,Nanyuki,0.0204,37.06,KEN,36142,Africa
Mombasa,Mombasa,-4.04,39.6899,KEN,882000,Africa
Tsavo,Tsavo,-2.9828,38.4666,KEN,414,Africa
Nyeri,Nyeri,-0.417,36.951,KEN,51084,Africa
Voi,Voi,-3.3696,38.57,KEN,36487,Africa
Garissa,Garissa,-0.4396,39.67,KEN,67861,Africa
Kendu Bay,Kendu Bay,-0.3596,34.64,KEN,91248,Africa
Kakamega,Kakamega,0.2904,34.73,KEN,63426,Africa
Sotik,Sotik,-0.6796,35.12,KEN,71285,Africa
Nakuru,Nakuru,-0.28,36.07,KEN,364727,Africa
Witu,Witu,-2.3796,40.43,KEN,5380,Africa
Embu,Embu,-0.5196,37.45,KEN,58620,Africa
Homa Bay,Homa Bay,-0.5273,34.4571,KEN,,Africa
Isiolo,Isiolo,0.3546,37.5822,KEN,,Africa
Iten,Iten,0.6703,35.5081,KEN,,Africa
Kabarnet,Kabarnet,0.4919,35.743,KEN,,Africa
Kajiado,Kajiado,-1.8524,36.7768,KEN,,Africa
Kapenguria,Kapenguria,1.2389,35.1119,KEN,,Africa
Kapsabet,Kapsabet,0.2039,35.105,KEN,,Africa
Kericho,Kericho,-0.3596,35.28,KEN,98852,Africa
Kerugoya,Kerugoya,-0.4989,37.2803,KEN,,Africa
Kiambu,Kiambu,-1.1714,36.8356,KEN,,Africa
Kilifi,Kilifi,-3.6096,39.85,KEN,80339,Africa
Kisii,Kisii,-0.6696,34.76,KEN,28547,Africa
Kitale,Kitale,1.0305,34.9899,KEN,150495,Africa
Kitui,Kitui,-1.367,38.0106,KEN,,Africa
Kwale,Kwale,-4.1737,39.4521,KEN,,Africa
Lamu,Lamu,-2.262,40.9197,KEN,24525,Africa
Lodwar,Lodwar,3.1304,35.57,KEN,20219,Africa
Machakos,Machakos,-1.5095,37.26,KEN,144925,Africa
Mandera,Mandera,3.9414,41.8625,KEN,,Africa
Maralal,Maralal,1.1105,36.68,KEN,20841,Africa
Marsabit,Marsabit,2.33,37.98,KEN,16460,Africa
Mbale,Mbale,0.0821,34.7214,KEN,,Africa
Meru,Meru,0.06,37.64,KEN,47226,Africa
Migori,Migori,-1.0634,34.4731,KEN,,Africa
Murang’a,Murang'a,-0.721,37.1526,KEN,,Africa
Mwatate,Mwatate,-3.505,38.3772,KEN,,Africa
Narok,Narok,-1.0808,35.8711,KEN,,Africa
Nyamira,Nyamira,-0.5633,34.9358,KEN,,Africa
Ol Kalou,Ol Kalou,-0.2643,36.3788,KEN,,Africa
Rumuruti,Rumuruti,0.2725,36.5381,KEN,,Africa
Siaya,Siaya,0.0612,34.2882,KEN,,Africa
Wajir,Wajir,1.7504,40.05,KEN,45771,Africa
Wote,Wote,-1.7808,37.6288,KEN,,Africa
Busia,Busia,0.4586,34.116,KEN,,Africa
Kathwana,Kathwana,-0.3314,37.8686,KEN,,Africa
Bomet,Bomet,-0.7813,35.3416,KEN,,Africa
Bungoma,Bungoma,0.5704,34.56,KEN,55962,Africa
Eldoret,Eldoret,0.52,35.27,KEN,353381,Africa
Hola,Hola,-1.4993,40.0301,KEN,,Africa
Karungu,Karungu,-0.8496,34.15,KEN,2376,Africa
Naivasha,Naivasha,-0.7096,36.43,KEN,43983,Africa
Thika,Thika,-1.0396,37.09,KEN,99322,Africa
Konza,Konza,-1.7496,37.12,KEN,2004,Africa
Bishkek,Bishkek,42.8731,74.5852,KGZ,837000,Asia
Kara Balta,Kara Balta,42.8306,73.8857,KGZ,74133,Asia
Cholpon Ata,Cholpon Ata,42.6513,77.0811,KGZ,18595,Asia
Tash Komur,Tash Komur,41.3419,72.2314,KGZ,23594,Asia
Karakol,Karakol,42.492,78.3818,KGZ,70171,Asia
At Bashy,At Bashy,41.1725,75.7968,KGZ,15601,Asia
Naryn,Naryn,41.4263,75.9911,KGZ,52300,Asia
Jalal Abad,Jalal Abad,40.9429,73.0025,KGZ,248899,Asia
Kok Yangak,Kok Yangak,41.0307,73.2058,KGZ,15000,Asia
Toktogul,Toktogul,41.8826,72.9372,KGZ,26115,Asia
Talas,Talas,42.5184,72.2429,KGZ,35172,Asia
Osh,Osh,40.5404,72.79,KGZ,391277,Asia
Balykchy,Balykchy,42.456,76.1854,KGZ,40527,Asia
Tokmak,Tokmak,42.8299,75.2846,KGZ,112860,Asia
Batken,Batken,40.0626,70.8194,KGZ,,Asia
Phnom Penh,Phnom Penh,11.55,104.9166,KHM,1466000,Asia
Ta Khmau,Ta Khmau,11.4833,104.95,KHM,,Asia
Sisophon,Sisophon,13.5838,102.9833,KHM,50302,Asia
Sâmraông,Samraong,14.1817,103.5176,KHM,,Asia
Sihanoukville,Sihanoukville,10.6359,103.5017,KHM,,Asia
Phnum Tbeng Meanchey,Phnum Tbeng Meanchey,13.8167,104.9667,KHM,24380,Asia
Senmonorom,Senmonorom,12.45,107.2,KHM,7944,Asia
Ban L_ng,Ban Lung,13.7394,106.9873,KHM,,Asia
Pursat,Pursat,12.5337,103.9167,KHM,52476,Asia
Prey Veng,Prey Veng,11.484,105.324,KHM,74000,Asia
Siem Reap,Siem Reap,13.3666,103.85,KHM,109398,Asia
Stoeng Treng,Stoeng Treng,13.523,105.974,KHM,29665,Asia
Svay Rieng,Svay Rieng,11.08,105.801,KHM,23956,Asia
Takéo,Takeo,10.9838,104.7833,KHM,15264,Asia
Battambang,Battambang,13.1,103.2,KHM,154773,Asia
Kampong Cham,Kampong Cham,12.0004,105.45,KHM,83233,Asia
Kompong Chhnang,Kompong Chhnang,12.2505,104.6666,KHM,75244,Asia
Kampong Spoe,Kampong Spoe,11.452,104.519,KHM,33231,Asia
Kampong Thom,Kampong Thom,12.7111,104.8887,KHM,,Asia
Kampot,Kampot,10.6171,104.1833,KHM,50105,Asia
Krong Koh Kong,Krong Koh Kong,11.6175,102.9849,KHM,33134,Asia
Kracheh,Kracheh,12.469,106.024,KHM,19975,Asia
Krong Kep,Krong Kep,10.4829,104.3167,KHM,,Asia
Pailin,Pailin,12.8489,102.6093,KHM,,Asia
Su_ng,Suong,11.9118,105.6582,KHM,,Asia
Kampong Thum,Kampong Thum,12.712,104.889,KHM,19951,Asia
Lumphat,Lumphat,13.507,106.981,KHM,19205,Asia
Tarawa,Tarawa,1.3382,173.0176,KIR,28802,Oceania
Moroni,Moroni,-11.7042,43.2402,COM,128698,Africa
Basseterre,Basseterre,17.302,-62.717,KNA,21887,North America
Pyongsan,Pyongsan,38.3367,126.3866,PRK,66260,Asia
Kimhyonggwon,Kimhyonggwon,40.8175,128.1553,PRK,3839,Asia
Chongju,Chongju,39.6813,125.2163,PRK,141769,Asia
Ongjin,Ongjin,37.9371,125.3571,PRK,69195,Asia
Chongjin,Chongjin,41.7846,129.79,PRK,672614,Asia
Chosan,Chosan,40.8255,125.8008,PRK,7786,Asia
Changyon,Changyon,38.2517,125.1021,PRK,48984,Asia
Hamhung,Hamhung,39.9101,127.5454,PRK,773000,Asia
Sunchon,Sunchon,39.4236,125.939,PRK,400629,Asia
Kilchu,Kilchu,40.9604,129.3204,PRK,101165,Asia
Taedong,Taedong,40.6171,125.4501,PRK,1884,Asia
Sariwon,Sariwon,38.507,125.762,PRK,154942,Asia
P’y_ngs_ng,P'yongsong,39.2464,125.8719,PRK,,Asia
Wonsan,Wonsan,39.1605,127.4308,PRK,329207,Asia
Munchon,Munchon,39.3813,127.2517,PRK,73619,Asia
Manpo,Manpo,41.1454,126.2958,PRK,186827,Asia
Sinuiju,Sinuiju,40.0859,124.4213,PRK,288112,Asia
Sin-Ni,Sin-Ni,39.488,125.464,PRK,19463,Asia
Musan,Musan,42.2304,129.2304,PRK,80146,Asia
Kaesong,Kaesong,37.964,126.5644,PRK,338155,Asia
Kimchaek,Kimchaek,40.6723,129.2027,PRK,187270,Asia
Hungnam,Hungnam,39.8231,127.6232,PRK,751322,Asia
Haeju,Haeju,38.0394,125.7144,PRK,224231,Asia
Kanggye,Kanggye,40.9732,126.6032,PRK,299514,Asia
Hyeson,Hyeson,41.3927,128.1927,PRK,227461,Asia
Rajin,Rajin,42.2489,130.3003,PRK,,Asia
Sonbong,Sonbong,42.3377,130.4027,PRK,60864,Asia
Pyongyang,Pyongyang,39.0194,125.7547,PRK,3300000,Asia
Nampo,Nampo,38.7669,125.4524,PRK,1127000,Asia
Gyeongju,Gyeongju,35.8428,129.2117,KOR,155237,Asia
Iksan,Iksan,35.941,126.9454,KOR,283501,Asia
Songnam,Songnam,37.4386,127.1378,KOR,942000,Asia
Ulsan,Ulsan,35.5467,129.317,KOR,1061000,Asia
Wonju,Wonju,37.3551,127.9396,KOR,243387,Asia
Seoul,Seoul,37.5663,126.9997,KOR,9796000,Asia
Ansan,Ansan,37.3481,126.8595,KOR,739493,Asia
Gunsan,Gunsan,35.9818,126.716,KOR,244080,Asia
Jeju,Jeju,33.5101,126.5219,KOR,408364,Asia
Jeonju,Jeonju,35.8314,127.1404,KOR,711424,Asia
Busan,Busan,35.0951,129.01,KOR,3480000,Asia
Incheon,Incheon,37.4761,126.6422,KOR,2550000,Asia
Daegu,Daegu,35.8668,128.607,KOR,2460000,Asia
Gwangju,Gwangju,35.171,126.9104,KOR,1440000,Asia
Daejeon,Daejeon,36.3355,127.425,KOR,1468000,Asia
Changwon,Changwon,35.2191,128.5836,KOR,1081499,Asia
Sokcho,Sokcho,38.2087,128.5912,KOR,85430,Asia
Eumseong,Eumseong,36.9353,127.6897,KOR,10077,Asia
Chuncheon,Chuncheon,37.8747,127.7342,KOR,226509,Asia
Goyang,Goyang,37.6527,126.8372,KOR,903000,Asia
Pohang,Pohang,36.0209,129.3715,KOR,435266,Asia
Puch'on,Puch'on,37.4989,126.7831,KOR,866000,Asia
Cheongju,Cheongju,36.6439,127.5012,KOR,775096,Asia
Mokpo,Mokpo,34.8068,126.3958,KOR,268402,Asia
Yeosu,Yeosu,34.7368,127.7458,KOR,341994,Asia
Hongseong,Hongseong,36.6009,126.665,KOR,,Asia
Muan,Muan,34.9897,126.4714,KOR,,Asia
Andong,Andong,36.5659,128.725,KOR,129319,Asia
Suwon,Suwon,37.2578,127.0109,KOR,1078000,Asia
Sejong,Sejong,36.6092,127.2919,KOR,,Asia
Gangneung,Gangneung,37.7559,128.8962,KOR,180611,Asia
Al Ahmadi,Al Ahmadi,29.0769,48.0838,KWT,68763,Asia
Al Jahra,Al Jahra,29.3375,47.6581,KWT,194193,Asia
Kuwait,Kuwait,29.3697,47.9783,KWT,2063000,Asia
George Town,George Town,19.2804,-81.33,CYM,4268,North America
Pago Pago,Pago Pago,-14.274,-170.7046,ASM,12576,Oceania
Hagåtña,Hagta,13.4745,144.7504,GUM,1051,Oceania
Maina,Maina,13.4692,144.7332,GUM,122411,Oceania
Capitol Hill,Capitol Hill,15.2137,145.7546,MNP,2500,Oceania
Renton,Renton,47.4757,-122.1904,USA,100953,North America
Chehalis,Chehalis,46.6649,-122.966,USA,7498,North America
Mercer Island,Mercer Island,47.5624,-122.2265,USA,25134,North America
Lynnwood,Lynnwood,47.8285,-122.3034,USA,38092,North America
Centralia,Centralia,46.7226,-122.9695,USA,41077,North America
Mountlake Terrace,Mountlake Terrace,47.7921,-122.3077,USA,21182,North America
Seattle,Seattle,47.6217,-122.3238,USA,3541236,North America
Liberty Lake,Liberty Lake,47.6687,-117.1031,USA,9209,North America
Airway Heights,Airway Heights,47.6464,-117.5802,USA,6672,North America
Brier,Brier,47.7924,-122.2736,USA,6743,North America
Port Townsend,Port Townsend,48.1219,-122.7873,USA,8782,North America
Oak Harbor,Oak Harbor,48.2965,-122.6331,USA,34689,North America
Anacortes,Anacortes,48.4878,-122.6291,USA,17667,North America
Grandview,Grandview,46.2432,-119.9082,USA,18909,North America
Quincy,Quincy,47.2342,-119.8512,USA,7644,North America
Kelso,Kelso,46.1249,-122.8907,USA,12047,North America
Cheney,Cheney,47.49,-117.5789,USA,12213,North America
Lacey,Lacey,47.0444,-122.7933,USA,47688,North America
Selah,Selah,46.648,-120.5388,USA,7768,North America
Sultan,Sultan,47.8703,-121.8036,USA,8681,North America
Edmonds,Edmonds,47.8114,-122.3534,USA,41840,North America
Lake Forest Park,Lake Forest Park,47.7592,-122.2877,USA,13266,North America
Yakima,Yakima,46.5926,-120.5492,USA,133687,North America
Pacific,Pacific,47.261,-122.2507,USA,7122,North America
Snoqualmie,Snoqualmie,47.5292,-121.8409,USA,25455,North America
Lynden,Lynden,48.9502,-122.4542,USA,16966,North America
Federal Way,Federal Way,47.3091,-122.3358,USA,96757,North America
Mill Creek,Mill Creek,47.8631,-122.2037,USA,20303,North America
Lakewood,Lakewood,47.1627,-122.5299,USA,60665,North America
Port Angeles,Port Angeles,48.1141,-123.4565,USA,23818,North America
Wapato,Wapato,46.4435,-120.4213,USA,7723,North America
Arlington,Arlington,48.1698,-122.144,USA,19112,North America
Sammamish,Sammamish,47.6045,-122.0446,USA,63773,North America
Covington,Covington,47.3665,-122.105,USA,20478,North America
Wenatchee,Wenatchee,47.4251,-120.329,USA,71426,North America
Omak,Omak,48.4214,-119.5178,USA,8208,North America
Sedro-Woolley,Sedro-Woolley,48.5095,-122.2344,USA,11476,North America
Sunnyside,Sunnyside,46.3159,-120.0058,USA,17931,North America
Normandy Park,Normandy Park,47.4344,-122.3436,USA,6651,North America
SeaTac,SeaTac,47.4444,-122.2985,USA,28873,North America
Steilacoom,Steilacoom,47.1702,-122.5938,USA,6309,North America
Ridgefield,Ridgefield,45.8112,-122.7053,USA,6318,North America
Kennewick,Kennewick,46.1979,-119.1732,USA,229624,North America
Pullman,Pullman,46.7327,-117.1634,USA,33204,North America
Longview,Longview,46.1471,-122.9642,USA,65156,North America
West Richland,West Richland,46.3115,-119.3996,USA,14198,North America
Colville,Colville,48.545,-117.8975,USA,5088,North America
Prosser,Prosser,46.2065,-119.7659,USA,6040,North America
Maple Valley,Maple Valley,47.3664,-122.037,USA,25698,North America
Auburn,Auburn,47.3039,-122.2108,USA,77472,North America
Burlington,Burlington,48.4676,-122.3298,USA,8768,North America
Connell,Connell,46.6627,-118.8403,USA,5243,North America
Bainbridge Island,Bainbridge Island,47.6439,-122.5434,USA,24404,North America
Edgewood,Edgewood,47.2309,-122.2832,USA,10734,North America
Shoreline,Shoreline,47.7563,-122.3425,USA,55333,North America
Othello,Othello,46.8226,-119.1654,USA,12324,North America
University Place,University Place,47.2146,-122.5461,USA,33288,North America
Poulsbo,Poulsbo,47.7417,-122.6408,USA,10400,North America
Hoquiam,Hoquiam,46.9857,-123.9006,USA,8434,North America
Ephrata,Ephrata,47.3119,-119.5342,USA,7289,North America
Kent,Kent,47.3887,-122.2128,USA,127514,North America
Mukilteo,Mukilteo,47.9096,-122.3035,USA,21462,North America
Kirkland,Kirkland,47.6996,-122.1982,USA,87701,North America
Redmond,Redmond,47.6776,-122.1176,USA,62458,North America
Tukwila,Tukwila,47.4749,-122.2727,USA,20033,North America
Yelm,Yelm,46.9398,-122.6261,USA,16125,North America
Olympia,Olympia,47.0417,-122.8958,USA,194532,North America
Fife,Fife,47.2327,-122.3519,USA,10103,North America
Port Orchard,Port Orchard,47.516,-122.6616,USA,13945,North America
Bremerton,Bremerton,47.5436,-122.7121,USA,214549,North America
Lake Stevens,Lake Stevens,48.0028,-122.0964,USA,31679,North America
Montesano,Montesano,47.0108,-123.5868,USA,8385,North America
Sequim,Sequim,48.0747,-123.0948,USA,20330,North America
Tacoma,Tacoma,47.2431,-122.4531,USA,211277,North America
Woodinville,Woodinville,47.7568,-122.1479,USA,12000,North America
Ocean Shores,Ocean Shores,46.9686,-124.1521,USA,5463,North America
Moses Lake,Moses Lake,47.1276,-119.2762,USA,36662,North America
Puyallup,Puyallup,47.1794,-122.2901,USA,40640,North America
Sumner,Sumner,47.219,-122.2337,USA,9969,North America
Walla Walla,Walla Walla,46.0678,-118.3364,USA,56509,North America
Bothell,Bothell,47.774,-122.2039,USA,44546,North America
Tumwater,Tumwater,46.9925,-122.9227,USA,22538,North America
Duvall,Duvall,47.7354,-121.9726,USA,7701,North America
Monroe,Monroe,47.8594,-121.9854,USA,18408,North America
Clarkston,Clarkston,46.4154,-117.0501,USA,7341,North America
Gig Harbor,Gig Harbor,47.335,-122.5966,USA,9110,North America
Des Moines,Des Moines,47.3914,-122.3154,USA,31172,North America
Snohomish,Snohomish,47.9277,-122.0971,USA,9915,North America
Richland,Richland,46.2828,-119.2939,USA,54989,North America
Woodland,Woodland,45.9147,-122.7503,USA,6333,North America
Washougal,Washougal,45.5812,-122.3433,USA,15466,North America
Bonney Lake,Bonney Lake,47.1789,-122.1698,USA,20310,North America
Spokane Valley,Spokane Valley,47.6625,-117.2345,USA,96340,North America
Bellevue,Bellevue,47.5953,-122.155,USA,141400,North America
Marysville,Marysville,48.0812,-122.1559,USA,163547,North America
Newcastle,Newcastle,47.5304,-122.1633,USA,11567,North America
North Bend,North Bend,47.4899,-121.7741,USA,6739,North America
Enumclaw,Enumclaw,47.2018,-121.9898,USA,11654,North America
Shelton,Shelton,47.2186,-123.1128,USA,18981,North America
Bellingham,Bellingham,48.7534,-122.4683,USA,123933,North America
Kenmore,Kenmore,47.7531,-122.246,USA,22357,North America
Ellensburg,Ellensburg,47.001,-120.5491,USA,22847,North America
DuPont,DuPont,47.1079,-122.6496,USA,9497,North America
Granite Falls,Granite Falls,48.0874,-121.9705,USA,6421,North America
Milton,Milton,47.2522,-122.3153,USA,7970,North America
Stanwood,Stanwood,48.245,-122.3427,USA,7073,North America
East Wenatchee,East Wenatchee,47.4172,-120.2809,USA,13968,North America
Spokane,Spokane,47.6671,-117.433,USA,400936,North America
Chelan,Chelan,47.8414,-120.026,USA,6023,North America
Camas,Camas,45.6006,-122.4301,USA,22449,North America
Blaine,Blaine,48.9839,-122.7406,USA,5164,North America
Union Gap,Union Gap,46.5569,-120.4937,USA,6110,North America
Pasco,Pasco,46.2499,-119.1271,USA,70579,North America
Issaquah,Issaquah,47.5414,-122.0436,USA,37322,North America
Toppenish,Toppenish,46.3807,-120.3125,USA,14550,North America
Orting,Orting,47.0967,-122.2113,USA,7693,North America
Fircrest,Fircrest,47.2308,-122.5157,USA,6780,North America
Vancouver,Vancouver,45.6352,-122.5972,USA,174826,North America
Battle Ground,Battle Ground,45.7763,-122.5415,USA,20110,North America
College Place,College Place,46.043,-118.3869,USA,9142,North America
Mount Vernon,Mount Vernon,48.4203,-122.3114,USA,68613,North America
Ferndale,Ferndale,48.8525,-122.5893,USA,13403,North America
Aberdeen,Aberdeen,46.9768,-123.8083,USA,28863,North America
Everett,Everett,47.9524,-122.1672,USA,109043,North America
Burien,Burien,47.4761,-122.3393,USA,50997,North America
Manassas Park,Manassas Park,38.7717,-77.4448,USA,15915,North America
Fairfax,Fairfax,38.8531,-77.2998,USA,24164,North America
Big Stone Gap,Big Stone Gap,36.8615,-82.7774,USA,7885,North America
Waynesboro,Waynesboro,38.0673,-78.9012,USA,21887,North America
Lexington,Lexington,37.7825,-79.444,USA,8765,North America
Winchester,Winchester,39.1734,-78.1745,USA,72928,North America
Orange,Orange,38.2484,-78.1125,USA,5179,North America
